"소시지 (2020=100)",122.26,117.56,117.56,119.13,119.84,118.38
"가금류포장육 (2020=100)",124.00,123.69,131.61,133.38,137.72,136.12
"육지동물포장육 (2020=100)",118.19,117.69,121.20,120.27,121.28,121.45
"우유 (2020=100)",125.33,125.33,126.80,127.59,127.59,127.59
"분유 (2020=100)",115.45,115.45,115.45,115.45,115.45,115.45
"조제분유 (2020=100)",103.40,103.40,103.40,103.40,103.40,103.40
"요구르트 (2020=100)",114.07,114.07,114.07,114.07,114.07,114.07
"치즈 (2020=100)",124.10,124.10,124.10,124.10,124.10,124.10
"아이스크림 (2020=100)",116.23,116.23,116.23,116.23,116.23,118.82
"빙과 (2020=100)",116.24,116.24,116.24,116.24,116.24,116.24
"어묵 (2020=100)",130.64,130.64,130.64,130.64,130.64,130.64
"참치통조림 (2020=100)",121.02,121.02,121.02,121.02,121.02,121.02
"조미가공품 (2020=100)",103.92,105.06,104.55,104.55,105.54,105.54
"맛김 (2020=100)",123.97,130.60,133.25,133.25,133.25,133.72
"미역 (2020=100)",132.53,132.53,130.63,130.63,130.63,130.63
"염장품 (2020=100)",109.10,109.61,110.28,110.28,110.98,111.52
"젓갈 (2020=100)",105.99,105.99,106.74,106.74,106.74,106.74
"밀가루 (2020=100)",122.86,122.86,122.86,122.86,122.86,122.86
"부침가루 (2020=100)",152.75,152.75,152.75,152.75,152.75,152.75
"정제당 (2020=100)",120.20,120.20,118.58,118.58,118.58,118.58
"전분 (2020=100)",120.08,118.97,118.06,118.06,118.06,118.06
"물엿 (2020=100)",126.88,126.11,124.92,124.92,124.92,124.92
"과당 (2020=100)",130.03,129.04,127.84,127.84,127.84,127.84
"떡 (2020=100)",130.35,130.35,130.35,130.35,130.35,130.35
"식빵 (2020=100)",129.97,129.97,129.97,129.97,129.97,129.97
"케이크 (2020=100)",123.57,123.57,123.57,123.57,123.57,125.57
"빵 (2020=100)",130.81,130.81,130.81,130.81,130.81,130.81
"스낵류 (2020=100)",107.00,107.00,107.00,107.00,107.00,107.00
"초콜릿 (2020=100)",106.99,111.87,111.87,111.87,111.87,111.87
"캔디 (2020=100)",109.27,109.27,109.27,109.27,109.27,109.27
"껌 (2020=100)",108.13,108.13,108.13,108.13,108.13,108.13
"국수 (2020=100)",124.31,124.31,124.31,124.31,124.31,124.31
"라면 (2020=100)",120.09,120.09,120.09,120.09,120.09,120.09
"고추가루 (2020=100)",152.96,152.96,156.07,156.07,156.07,156.07
"마요네즈 (2020=100)",163.41,163.41,160.29,160.29,160.29,157.25
"혼합조미료 (2020=100)",120.11,120.11,124.00,124.00,124.00,126.42
"혼합소스 (2020=100)",142.01,142.01,146.84,130.04,128.52,140.21
"간장 (2020=100)",121.53,126.17,125.40,127.36,129.40,131.01
"된장 (2020=100)",138.59,138.59,141.97,141.97,141.97,141.97
"고추장 (2020=100)",119.74,119.74,119.74,119.74,119.74,119.74
"참기름 (2020=100)",138.02,138.02,138.02,138.02,138.02,135.79
"식용정제유 (2020=100)",154.63,154.63,154.63,154.63,154.63,153.90
"유지가공품 (2020=100)",136.68,136.68,136.68,136.68,136.68,136.68
"대두박 (2020=100)",144.55,144.55,143.64,143.64,142.71,136.46
"김치 (2020=100)",131.85,131.85,131.85,131.85,131.85,138.92
"단무지 (2020=100)",113.73,113.73,113.59,113.59,113.59,113.59
"농축과실즙 (2020=100)",128.04,128.04,125.43,125.43,125.43,129.27
"농축채소즙 (2020=100)",108.67,108.67,108.67,108.67,108.67,109.64
"잼및젤리통조림 (2020=100)",122.02,121.91,131.88,131.80,131.74,132.24
"냉동채소 (2020=100)",140.99,134.83,132.94,132.94,132.94,132.94
"건조채소 (2020=100)",109.58,109.58,109.58,109.58,109.58,109.19
"견과가공품 (2020=100)",100.63,100.63,101.83,101.83,101.83,101.83
"인스턴트커피 (2020=100)",114.41,114.41,114.41,114.41,114.41,114.41
"커피믹스 (2020=100)",116.19,116.19,116.19,116.19,116.19,116.19
"차 (2020=100)",105.83,105.83,105.83,105.83,105.83,105.83
"원두커피 (2020=100)",112.57,112.57,112.96,112.96,112.96,112.96
"홍삼 (2020=100)",107.36,107.36,107.36,107.36,107.36,107.36
"인삼과자 (2020=100)",118.21,118.21,118.21,118.21,118.21,118.21
"건강기능식품 (2020=100)",101.13,100.82,100.76,100.71,100.76,102.38
"두부 (2020=100)",124.65,124.65,124.65,124.65,124.65,124.65
"냉동만두 (2020=100)",107.93,107.93,125.03,125.03,125.03,125.03
"김밥 (2020=100)",117.11,117.11,117.11,117.11,117.11,117.11
"도시락 (2020=100)",103.42,103.42,103.42,103.42,103.42,103.42
"레토르트식품 (2020=100)",126.76,126.76,125.60,126.44,126.37,122.37
"선식 (2020=100)",100.00,100.00,100.00,100.00,100.00,100.00
"씨리얼식품 (2020=100)",110.32,110.32,110.32,110.32,110.32,110.32
"조제수프 (2020=100)",115.33,114.92,114.51,115.55,114.70,117.43
"알가공품 (2020=100)",139.75,138.48,138.48,139.49,140.47,140.47
"기타냉동조리식품 (2020=100)",114.48,114.48,112.64,112.64,112.64,112.64
"양우용배합사료 (2020=100)",128.22,128.22,128.18,126.18,125.54,125.29
"양돈용배합사료 (2020=100)",135.97,135.91,136.15,134.93,134.42,134.28
"양계용배합사료 (2020=100)",134.70,134.43,134.06,132.16,132.12,131.91
"애완동물사료 (2020=100)",127.48,127.48,127.48,127.48,127.48,127.48
"사료첨가제 (2020=100)",112.96,112.96,112.96,112.96,112.96,112.96
"주정 (2020=100)",119.71,119.71,119.71,119.71,119.71,119.71
"소주 (2020=100)",110.87,110.16,110.16,110.16,110.16,110.16
"맥주 (2020=100)",118.88,118.88,118.88,118.88,118.88,118.88
"탁주 (2020=100)",117.94,117.94,117.94,117.94,117.94,117.94
"위스키 (2020=100)",107.41,107.41,107.41,107.41,107.41,107.41
"콜라 (2020=100)",114.75,116.17,116.17,116.17,119.74,119.74
"사이다 (2020=100)",114.54,115.27,115.27,115.27,118.40,118.40
"과실음료 (2020=100)",110.45,113.83,113.83,113.83,114.75,114.75
"알카리성이온음료 (2020=100)",115.34,117.22,117.22,117.22,118.17,118.17
"두유 (2020=100)",118.89,118.89,118.89,118.89,118.89,118.89
"커피음료 (2020=100)",116.87,116.87,116.87,116.87,116.87,116.87
"인삼음료 (2020=100)",106.61,106.61,128.71,128.71,128.71,128.71
"생수 (2020=100)",108.52,108.52,108.52,108.52,108.52,108.52
"얼음 (2020.12=100)",103.39,103.39,103.39,103.39,103.39,103.39
"담배 (2020=100)",99.91,99.91,99.91,99.91,99.91,99.91
"순면사 (2020=100)",142.91,143.79,142.92,141.15,136.55,136.55
"면혼방사 (2020=100)",107.18,107.18,105.73,105.73,103.06,105.48
"모사 (2020=100)",105.42,105.42,105.42,105.42,105.42,105.42
"순합성섬유사 (2020=100)",146.02,146.02,146.02,146.02,146.02,144.81
"재봉사 (2020=100)",117.64,117.64,117.64,117.64,117.64,117.64
"커버링사 (2020=100)",117.97,117.28,117.28,118.30,117.80,117.80
"면직물 (2020=100)",129.71,129.71,129.71,129.71,129.71,129.71
"모직물 (2020=100)",102.77,102.77,102.77,102.77,102.77,102.77
"합성섬유직물 (2020=100)",114.74,114.82,102.28,102.28,102.28,102.28
"파일및셔닐직물 (2020=100)",109.39,110.77,110.93,111.08,111.21,111.21
"침구 (2020=100)",124.13,124.13,124.13,124.13,124.13,124.13
"커튼 (2020=100)",116.12,116.12,116.12,116.12,116.12,116.12
"차량의자커버 (2020=100)",100.73,100.73,100.70,100.70,100.70,100.70
"천막및덮개 (2020=100)",122.86,122.86,122.86,122.86,122.86,122.86
"직물포대 (2020=100)",111.78,111.78,113.05,113.05,113.05,112.85
"타월 (2020=100)",133.59,133.59,133.59,133.59,133.59,133.59
"부직포 (2020=100)",108.03,108.03,108.52,108.52,108.52,107.55
"끈및로프 (2020=100)",112.81,112.81,112.81,112.81,112.81,112.81
"타이어코드및타이어직물 (2020=100)",108.87,108.87,106.97,106.83,106.83,106.66
"비닐도포직물 (2020=100)",137.97,137.97,137.97,137.97,137.97,137.97
"솜 (2020=100)",124.66,124.66,124.66,124.66,124.66,124.66
"카펫 (2020=100)",103.96,103.96,104.01,104.01,104.01,104.01
"남성용정장 (2020=100)",109.75,109.75,109.75,109.75,108.01,109.40
"남성용자켓및점퍼 (2020=100)",101.46,101.46,101.46,101.46,101.46,102.12
"여성용정장 (2020=100)",139.91,139.91,139.91,139.91,142.99,142.99
"여성용자켓및점퍼 (2020=100)",122.41,122.41,122.41,122.41,121.53,121.53
"여성용내의 (2020=100)",108.95,108.95,108.95,108.95,108.95,108.95
"남성용셔츠 (2020=100)",112.43,112.43,112.43,112.43,111.73,111.73
"여성용셔츠 (2020=100)",119.48,119.48,119.48,119.48,120.58,120.58
"운동복 (2020=100)",104.72,104.72,104.72,104.72,104.72,104.72
"작업복 (2020=100)",117.84,117.84,117.84,117.84,117.84,117.84
"유아용의복 (2020=100)",107.21,107.21,107.21,107.21,107.21,107.21
"남성용내의 (2020=100)",102.79,102.79,102.79,102.79,102.79,102.79
"스웨터 (2020=100)",120.51,120.51,120.51,120.51,120.99,126.01
"양말 (2020=100)",101.33,101.33,101.33,101.33,101.33,101.33
"장갑 (2020=100)",108.52,108.52,108.52,108.52,108.52,108.52
"소가죽 (2020=100)",114.48,114.48,117.17,117.17,117.17,115.54
"가방 (2020=100)",104.53,104.53,104.53,104.53,104.53,104.53
"핸드백 (2020=100)",106.36,106.36,106.36,106.36,106.36,106.36
"구두 (2020=100)",95.77,95.77,95.82,95.82,95.82,95.78
"운동화 (2020=100)",99.74,99.74,99.74,99.74,99.74,99.74
"각재 (2020=100)",145.77,145.77,145.77,145.77,149.81,149.81
"마루용판재 (2020=100)",107.76,104.48,106.05,106.03,103.19,103.19
"일반합판 (2020=100)",121.79,121.79,121.83,121.83,121.83,121.80
"가공합판 (2020=100)",113.04,113.04,113.20,113.20,113.20,113.46
"파티클보드(PB) (2020=100)",114.83,115.13,114.82,115.09,114.69,114.69
"중밀도섬유판(MDF) (2020=100)",114.60,114.73,113.25,113.84,112.98,112.98
"목재문,창문및틀 (2020=100)",104.69,104.69,104.69,104.69,104.69,104.69
"목재깔판 (2020=100)",150.13,150.13,150.13,150.13,150.13,150.13
"목재상자 (2020=100)",123.51,123.51,123.51,123.51,123.51,123.51
"화학펄프 (2020=100)",189.63,191.67,177.01,147.92,142.68,143.35
"신문용지 (2020=100)",111.02,111.02,111.02,111.02,110.82,110.82
"백상지 (2020=100)",128.98,127.88,124.11,127.60,130.09,130.09
"중질지 (2020=100)",108.39,108.39,108.39,108.39,107.20,107.20
"박엽지 (2020=100)",106.38,106.38,106.98,106.98,106.98,106.98
"아트지 (2020=100)",122.16,121.85,121.66,121.70,122.79,122.79
"정보용지 (2020=100)",119.11,119.11,119.11,119.11,119.11,117.97
"크라프트지 (2020=100)",123.50,123.50,130.44,130.44,130.44,130.44
"골판지원지 (2020=100)",105.84,105.84,111.82,123.69,123.69,123.69
"백판지 (2020=100)",106.90,107.70,108.11,108.28,109.64,109.64
"적층가공지 (2020=100)",112.61,115.95,116.29,115.74,115.67,115.67
"포장지 (2020=100)",116.52,119.21,118.87,117.74,113.22,113.22
"위생용지 (2020=100)",114.91,114.91,114.91,114.53,114.53,114.53
"골판지상자 (2020=100)",129.74,129.74,129.74,133.96,133.96,133.96
"종이포대 (2020=100)",125.56,125.56,125.56,125.56,125.56,125.56
"종이가방 (2020=100)",120.93,120.93,120.93,120.93,120.93,120.93
"판지상자및용기 (2020=100)",108.30,108.30,108.30,108.30,108.30,108.70
"식품용종이용기 (2020=100)",137.09,137.54,137.98,138.42,137.98,136.63
"지관 (2020=100)",119.40,119.40,119.40,119.40,119.40,119.40
"복사용지 (2020=100)",120.04,120.04,120.37,120.33,120.55,119.46
"노트 (2020=100)",104.54,104.54,104.54,104.54,104.54,104.54
"바인더 (2020=100)",149.47,149.47,149.47,149.47,149.47,149.47
"화장지 (2020=100)",116.16,116.16,116.16,116.16,116.16,116.16
"종이기저귀 (2020=100)",107.97,107.97,107.97,110.31,110.31,110.31
"종이타월 (2020=100)",121.19,121.19,121.19,121.19,121.19,121.19
"벽지 (2020=100)",119.66,119.66,119.66,119.66,119.66,119.66
"종이라벨 (2020=100)",123.06,123.03,123.36,122.50,124.03,123.56
"식품용종이제품 (2020=100)",114.11,114.11,114.11,114.11,114.11,114.11
"석탄코크스 (2020=100)",185.40,185.40,172.91,172.91,172.91,141.66
"연탄 (2020=100)",100.00,100.00,100.00,100.00,100.00,100.00
"나프타 (2020=100)",196.60,203.61,208.61,199.85,192.35,204.85
"휘발유 (2020=100)",208.62,199.36,208.41,194.93,180.34,184.48
"제트유 (2020=100)",260.14,244.38,250.66,250.56,227.64,213.07
"등유 (2020=100)",191.62,196.90,201.34,188.56,174.56,177.18
"경유 (2020=100)",200.85,202.22,212.51,196.85,179.15,184.26
"중유 (2020=100)",170.04,168.05,170.44,167.19,157.98,157.84
"벙커C유 (2020=100)",164.48,161.66,158.73,163.73,157.79,156.40
"프로판가스 (2020=100)",152.77,152.77,152.77,160.27,160.27,160.27
"부탄가스 (2020=100)",155.09,155.09,155.09,162.78,162.78,162.78
"윤활유 (2020=100)",169.55,169.55,169.55,169.55,169.55,169.55
"그리스 (2020=100)",210.75,210.75,210.75,210.75,210.75,210.75
"아스팔트 (2020=100)",201.30,199.50,191.60,195.40,182.68,167.70
"재생유 (2020=100)",136.18,128.35,129.23,131.23,136.10,136.10
"솔벤트 (2020.12=100)",144.74,146.65,148.45,140.59,133.84,138.09
"에틸렌 (2020=100)",151.31,147.78,149.27,150.51,145.63,143.42
"프로필렌 (2020=100)",144.37,147.93,147.72,148.18,143.30,143.48
"부타디엔 (2020=100)",221.45,239.25,249.13,240.53,243.53,244.40
"벤젠 (2020=100)",248.86,246.43,243.72,237.52,227.44,223.17
"톨루엔(메틸벤젠) (2020=100)",243.53,241.76,242.22,238.72,216.12,208.98
"자일렌(크실렌) (2020=100)",225.97,228.15,222.43,207.86,181.04,187.41
"옥탄올 (2020=100)",171.38,161.56,165.42,156.46,147.79,136.09
"에틸렌글리콜 (2020=100)",131.83,134.14,137.78,136.11,132.68,135.99
"폴리프로필렌글리콜 (2020=100)",107.31,110.96,110.40,109.51,108.91,106.84
"페놀 (2020=100)",165.96,171.04,173.41,170.20,169.44,167.49
"스티렌모노머 (2020=100)",191.51,191.17,189.98,186.77,180.55,181.61
"디니트로톨루엔 (2020=100)",158.49,156.01,158.41,158.41,151.73,139.04
"무수프탈산 (2020=100)",150.87,150.71,153.72,150.57,139.62,139.07
"테레프탈산 (2020=100)",187.54,191.91,190.34,176.06,155.14,155.14
"메틸메타크릴레이트 (2020=100)",165.88,172.10,180.35,182.48,185.67,183.68
"메틸티셔리부틸에테르 (2020=100)",236.44,209.70,198.41,191.16,179.52,176.30
"아크릴로니트릴 (2020=100)",128.96,129.37,126.74,121.67,113.10,114.84
"메틸렌디이소시아네이트 (2020=100)",109.21,107.38,107.38,107.38,107.38,107.38
"톨루엔디이소시아네이트 (2020=100)",132.29,127.88,126.94,123.49,124.00,124.02
"카프로락탐 (2020=100)",132.12,134.46,134.39,129.28,123.89,125.44
"아세톤 (2020=100)",141.65,148.55,146.10,140.11,125.35,107.56
"가소제 (2020=100)",159.46,158.70,156.27,153.48,151.37,149.51
"비스페놀에이 (2020=100)",116.76,119.60,120.52,118.16,115.22,115.51
"ECH(에피클로로히드린) (2020.12=100)",251.74,251.74,251.74,251.74,251.74,251.74
"수소 (2020=100)",155.69,153.94,158.52,159.72,158.48,158.01
"질소 (2020=100)",124.25,124.60,124.95,124.95,125.30,125.30
"산소 (2020=100)",119.37,119.37,119.37,119.37,120.73,120.73
"이산화탄소 (2020=100)",121.05,121.65,121.54,120.90,119.76,117.83
"아르곤가스 (2020=100)",116.27,116.66,116.62,116.62,117.10,117.10
"가성소다 (2020=100)",155.82,155.82,155.82,155.82,155.82,163.31
"카본블랙 (2020=100)",154.72,155.84,159.68,157.93,153.57,152.37
"과산화수소 (2020=100)",102.77,102.77,102.77,102.77,102.77,102.77
"황산 (2020=100)",63.00,63.00,63.00,63.00,63.00,63.00
"탄산칼슘 (2020=100)",121.49,121.49,121.49,121.49,121.49,121.49
"핵연료 (2020=100)",108.46,108.46,108.46,108.46,108.46,108.46
"산화아연 (2020=100)",138.04,146.46,141.87,141.87,136.08,136.08
"분산염료 (2020=100)",68.38,68.38,68.38,68.38,68.38,68.38
"마스터배치 (2020=100)",138.06,138.92,138.92,138.92,138.92,138.92
"유연제 (2020=100)",130.42,130.42,130.42,130.42,130.42,130.42
"폴리에틸렌수지 (2020=100)",122.15,122.30,121.58,120.50,119.47,117.90
"폴리스티렌수지 (2020=100)",159.06,159.92,160.32,159.07,156.89,155.30
"ABS수지 (2020=100)",141.97,143.91,146.29,145.91,143.89,142.45
"PVC수지 (2020=100)",110.83,111.44,113.11,112.41,108.91,108.68
"폴리프로필렌수지 (2020=100)",118.87,118.19,118.01,116.39,114.62,112.56
"에폭시수지 (2020=100)",114.43,111.95,110.13,108.28,110.13,110.13
"폴리에스터수지 (2020=100)",143.38,147.39,147.39,145.08,139.63,139.34
"폴리우레탄수지 (2020=100)",134.44,134.80,134.80,134.80,134.30,134.30
"엔지니어링플라스틱수지 (2020=100)",132.77,133.31,135.36,131.73,132.26,133.02
"실리콘수지 (2020=100)",128.39,128.61,128.70,128.37,128.17,128.33
"페놀수지 (2020=100)",81.54,83.92,84.64,84.14,85.17,83.28
"재생수지 (2020=100)",95.34,96.56,96.56,96.56,96.56,96.56
"스티렌부타디엔고무 (2020=100)",181.74,189.26,196.00,196.11,198.87,200.66
"부타디엔고무 (2020=100)",184.12,185.92,195.43,196.06,197.16,198.84
"스티렌부타디엔라텍스 (2020=100)",149.36,153.60,157.50,169.54,162.56,173.68
"폴리아미드섬유 (2020=100)",130.51,130.90,130.90,130.90,130.90,130.90
"폴리에스터섬유 (2020=100)",138.68,143.12,143.12,140.93,140.93,140.93
"의약품원료 (2020=100)",100.62,99.08,99.08,99.08,99.08,99.08
"백신 (2020=100)",103.39,103.39,103.39,103.39,103.39,103.39
"혈액및체액용약 (2020=100)",100.08,100.08,99.87,99.86,99.71,99.72
"의약품완제 (2020=100)",100.10,100.10,99.89,99.88,99.73,99.74
"한의약품 (2020=100)",116.73,116.73,116.73,116.73,116.73,116.73
"동물용의약품 (2020=100)",100.89,96.20,96.20,96.20,96.20,96.20
"의료품 (2020=100)",111.80,111.80,111.80,111.80,111.80,111.80
"복합비료 (2020=100)",138.64,138.64,133.84,133.84,133.84,133.84
"유기질비료 (2020=100)",119.56,119.56,119.56,119.56,119.56,119.56
"암모니아 (2022.12=100)",74.39,74.39,74.70,74.14,74.14,74.14
"가정용살균및살충제 (2020=100)",118.88,119.95,119.95,119.95,119.95,119.95
"농업용살충제 (2020=100)",107.11,107.11,107.11,107.11,107.11,107.11
"농업용살균제 (2020=100)",118.68,118.68,118.68,118.68,118.68,118.68
"제초제 (2020=100)",147.14,147.14,147.14,147.14,147.14,147.14
"유성페인트 (2020=100)",114.98,115.01,115.01,115.01,115.01,115.01
"수성페인트 (2020=100)",117.45,117.52,117.52,117.52,117.52,117.52
"우레탄도료 (2020=100)",116.74,116.81,116.81,116.81,116.81,116.81
"에폭시도료 (2020=100)",134.01,132.64,132.96,132.40,129.75,130.86
"신너(복합솔벤트) (2020=100)",130.40,130.43,130.43,130.43,130.43,130.43
"옵셋잉크 (2020=100)",128.25,128.25,128.78,128.78,128.78,128.78
"그라비아잉크 (2020=100)",109.42,109.60,109.24,109.49,109.61,109.33
"유기계면활성제 (2020=100)",122.70,122.70,122.92,122.92,123.89,123.89
"조제계면활성제 (2020=100)",111.39,111.39,111.39,112.30,112.30,112.30
"화장비누 (2020=100)",113.62,113.62,113.62,113.62,113.62,113.62
"세탁용합성세제 (2020=100)",102.55,102.55,102.55,102.55,102.55,102.55
"주방용합성세제 (2020=100)",131.24,131.24,131.24,131.24,131.24,131.24
"치약 (2020=100)",113.36,113.36,117.27,117.27,117.27,117.27
"화장크림 (2020=100)",104.14,103.99,104.67,105.46,105.88,105.88
"로션및오일 (2020=100)",104.11,104.11,104.11,104.11,104.11,104.11
"화장수 (2020=100)",92.88,91.91,90.25,91.14,91.45,91.45
"파운데이션 (2020=100)",100.00,97.75,100.92,102.97,103.07,103.07
"샴푸 (2020=100)",102.77,102.77,102.77,102.77,102.77,102.77
"염색약 (2020=100)",104.39,104.39,104.39,104.39,104.39,104.39
"자외선차단제 (2020=100)",103.39,103.39,103.39,103.39,103.39,103.39
"합성수지접착제 (2020=100)",123.41,123.41,123.41,123.41,123.41,123.41
"토너및토너카트리지 (2020=100)",123.71,123.71,123.71,123.71,123.71,123.71
"가공및정제염 (2020=100)",173.79,170.05,174.18,174.18,173.29,173.79
"화약및폭약 (2020=100)",135.27,135.27,135.27,135.27,135.27,135.27
"포토레지스트 (2020=100)",106.78,107.37,107.09,104.01,104.79,106.48
"산화방지제 (2020=100)",100.85,99.34,99.37,99.30,99.10,97.49
"안정제 (2020=100)",138.33,142.12,148.23,148.23,148.23,148.23
"금속표면처리용화합물 (2020=100)",136.85,137.14,137.66,137.03,139.12,141.77
"활성탄 (2020=100)",109.16,109.16,109.00,109.00,109.00,109.00
"휴대용연료 (2020=100)",137.60,137.60,137.60,137.60,137.60,137.60
"반도체용식각제 (2020.12=100)",137.47,137.47,137.47,137.47,137.47,137.47
"자동차촉매 (2020.12=100)",56.80,56.80,56.83,56.83,60.20,60.20
"플라스틱섀시바 (2020=100)",136.32,136.32,136.32,136.32,136.32,136.32
"플라스틱파이프 (2020=100)",161.71,161.71,161.71,161.71,161.71,161.71
"플라스틱호스 (2020=100)",122.53,122.53,122.53,122.53,122.53,123.04
"플라스틱연결구류 (2020=100)",125.10,125.10,125.10,125.10,125.10,125.05
"폴리에틸렌필름 (2020=100)",114.03,114.03,114.03,114.03,114.03,114.03
"폴리프로필렌필름 (2020=100)",104.09,104.09,104.09,104.09,103.37,103.37
"폴리에스터필름 (2020=100)",101.56,101.56,101.56,101.56,101.56,101.56
